"subject" "activity" "V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66"
16 "WALKING_DOWNSTAIRS" 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.207251997929787 -0.146993837655319 0.0114353944787234 0.165410171695745 -0.164172918893617 -0.0185059662468085 0.439936546382979 -0.0127566664680851 -0.381285350340426 0.0579643266297872 0.227080906170213 -0.0797203337659574 0.161222917695745 -0.258322494176596 -0.856335613829787 -0.531673989148936 0.0628680940474468 -0.35834407212766 -0.114594232070213 0.237448621706383 0.207683687155319 0.331808136595745 -0.345633502531915 0.202117688276596 -0.232515627540426 0.459246526212766 -0.192781898312766 0.18756553193617 0.0895922473 -0.00134112258297872 -0.27747763523617 0.294543330446809 -0.165419916078723 0.054057604787234 -0.116112426595745 -0.653582012340426 0.0854078208085106 0.917818427021277 -0.0584832676382979 -0.225382496382979 -0.957785118085106 -0.955487793617021 -0.910588943191489 -0.958784111276596 -0.956104969787234 -0.912737573191489 0.858845168510638 -0.0711338695531915 -0.214257144468085 0.923273154042553 -0.0446050604893617 -0.247020955531915 -0.0766118465642553 0.781240060425532 -0.956000254468085 -0.891548004042553 -0.962124908510638 -0.958764849361702 -0.921825435957447 -0.330072209042553 -0.618955930778723 -1 -0.636580591276596
16 "WALKING_UPSTAIRS" 0.255986102627451 -0.0143654945011765 -0.124074517745098 -0.397083831568627 -0.163732745078431 -0.129283825721569 -0.43910719254902 -0.192195919196078 -0.14562361192549 -0.267299779098039 0.030676011227451 -0.345757805529412 0.318152070980392 0.257084644588235 0.227046664196078 -0.219807583960784 -0.814793698235294 -0.861634448627451 -0.649328527647059 -0.511109870980392 -0.386277398823529 -0.229076052172549 0.362489160980392 0.212337680235294 0.284696354843137 -0.44563887254902 0.333819908019608 -0.235539388 0.265315125131373 -0.314429119764706 0.201950704509804 0.150337917921569 -0.101901056582353 -0.29576073712549 0.159478260745098 -0.0669021347254902 0.132306914039216 -0.0780185887647059 -0.450482125882353 0.0239786266666667 0.826874282745098 -0.0805926025490196 -0.379059698039216 -0.948413552745098 -0.933657461176471 -0.907649558823529 -0.949109364705882 -0.934972327647059 -0.910227665490196 0.772871395882353 -0.0870154478431373 -0.360486427843137 0.833006479411765 -0.0736149127058823 -0.396180193333333 0.396828491901961 0.55676289 -0.889360229607843 -0.704835032745098 -0.951747885294118 -0.940155267058824 -0.917643693333333 -0.264229198313725 -0.556183905705882 -1 -0.668522207647059
17 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.97524074 -0.943799481690141 -0.951517657605634 -0.92118859943662 -0.540800516901408 -0.798007348450704 0.815661350140845 0.674147705070423 0.823412287746479 -0.949976962253521 -0.997749894788732 -0.996745246619718 -0.99612832028169 -0.978723558450704 -0.953641611549296 -0.951024408591549 -0.492722682943662 -0.505329264028169 -0.392415880887324 0.0299497191915493 -0.00908503892619719 0.0466891052211268 -0.111181391133803 0.126832969461972 -0.122200418149296 0.226613674695775 -0.220016891200986 0.0781948150985916 -0.0555321497901408 0.0990234614098592 -0.232101110244225 0.222332640746479 -0.30399038748169 -0.632349133169014 -0.19913309 0.658792072253521 0.722657502112676 -0.961063222394366 -0.961466681267606 -0.957164565211268 -0.961383043098592 -0.96208538943662 -0.957710785492958 -0.253956978591549 0.623955615070423 0.718261167605634 -0.165485059014085 0.663243962112676 0.714933289577465 0.516549368873239 -0.929350172816901 -0.088492957971831 0.0433156816901408 -0.963011548873239 -0.96478014084507 -0.960081276619718 -0.533775032971831 -0.406061909887324 -0.345492283360563 -0.439045814084507
17 "SITTING" 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 -0.995133846875 -0.96022042390625 -0.96479776609375 -0.93761004046875 -0.5498138575 -0.80838321125 0.8465628325 0.68488514890625 0.82822976015625 -0.97363887046875 -0.9998784821875 -0.99723131296875 -0.9965659753125 -0.99551358328125 -0.96464275578125 -0.96572450484375 -0.69085246846875 -0.566626679375 -0.55141733453125 0.17705981865625 -0.07686694484375 0.0781542476390625 0.0409072021421875 0.19642266346875 -0.155280827421875 0.20701886376875 -0.119716503300156 0.17838506171875 -0.0927246366335937 0.0766806544885937 -0.1477618683375 0.0145487066875 0.0741615493578125 0.269356561 0.94488374765625 -0.002814673171875 -0.135803881679687 -0.99019661703125 -0.9667201059375 -0.9566106440625 -0.99039547453125 -0.96708238390625 -0.957973620625 0.87332775796875 -0.021666008578125 -0.13228276241875 0.9617030959375 0.0132818725859375 -0.142992631651563 -0.42041849375 0.85194142 -0.98602025359375 -0.92091133421875 -0.99125470046875 -0.968848404375 -0.96346152640625 -0.91419485625 -0.838417547515625 -0.832522878015625 -0.438771237859375
17 "STANDING" 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.991163919871795 -0.968176663717949 -0.970462679230769 -0.992110255769231 -0.967273662948718 -0.967982105769231 -0.933116060897436 -0.556159849102564 -0.80899732051282 0.844346076794872 0.683185309102564 0.834800235 -0.976611892307692 -0.999616053974359 -0.998717989358974 -0.997419102820513 -0.993128424871795 -0.972034264615385 -0.964663607051282 -0.64458488975641 -0.568363862987179 -0.548677551230769 0.17352741824359 -0.108010289282051 0.0843271264076923 -0.015964049224359 0.183701100685897 -0.168276179153846 0.227324546878205 -0.139894469846154 0.205257865961538 -0.122251791305128 0.110616987751154 -0.158305836233333 0.336759801038462 0.277669044 0.323178732201282 0.904678547435897 -0.257486817948718 -0.202687757012821 -0.985751365769231 -0.975810476025641 -0.969171762179487 -0.98607370474359 -0.976419907051282 -0.969734867820513 0.834078765 -0.272261202948718 -0.203440283525641 0.91999331474359 -0.235584098333333 -0.208170978358974 0.0917807149294872 0.748028085384615 -0.881050277692308 -0.885864395897436 -0.98733387974359 -0.978869792307692 -0.971995372435897 -0.775832884487179 -1 -1 -0.443344037730769
17 "WALKING" 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.31950017295082 -0.0175797885542623 -0.265824489180328 -0.342768814098361 -0.0397774303245902 -0.261595364098361 -0.120782034019672 -0.0599757640590164 -0.301137454098361 0.310028520983607 0.133863081045902 0.44243744442623 -0.158556937245902 -0.764890133606557 -0.81253966557377 -0.752356128196721 -0.395218898688525 -0.268777442967213 -0.230094888927869 0.458446892622951 0.292331546934426 0.153643639557377 -0.522684245901639 0.390293017814754 -0.0565711439836066 -0.00955805010491803 -0.284471455903279 0.282361083098361 0.0939796013459016 -0.195372448645295 -0.351827908786885 0.279418767814754 0.0464940010262295 -0.270490016185246 0.0307078493032787 -0.120973546477049 0.271033255213115 0.92811236852459 -0.179927382704918 -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.956903248196721 -0.981430903770492 -0.969366364426229 -0.958713944590164 0.860829511967213 -0.193107024754098 -0.186876538786885 0.94159238442623 -0.160556773442623 -0.198312739016393 -0.106970963643934 0.807496823442623 -0.927010976885246 -0.91860078557377 -0.982961747213115 -0.972598224918033 -0.962147219508197 -0.560582381311475 -1 -1 -0.438471591147541
17 "WALKING_DOWNSTAIRS" 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.187719760269565 -0.0607892037384783 -0.231064156615217 0.138969904934783 -0.0696030155695652 -0.238146893671739 0.417120083608696 -0.0382514828108696 -0.417364964586957 -0.010365403726087 0.147106120434783 0.26791149126087 0.113316865758696 -0.287474904565217 -0.823109285652174 -0.706672603913043 -0.0044971387826087 -0.26201092573913 -0.291197785086957 0.262698782173913 0.262137257 0.278290198608696 -0.425694957978261 0.228123497582609 -0.0956500627823913 0.298728852326087 -0.351619887826087 0.276133741413043 0.0617724785 -0.029177603673913 -0.311069837521739 0.251594079013043 -0.0575231134130435 -0.055273420326087 -0.512826880869565 -0.587368021956522 0.165039584617391 0.928817578043478 -0.151077057652174 -0.160962985956522 -0.950026242173913 -0.946576675652174 -0.901097766521739 -0.950432553913043 -0.947858514782609 -0.901174629347826 0.872165929782609 -0.15851434273913 -0.147939357521739 0.93220927673913 -0.138569848652174 -0.183426365130435 -0.262081195152174 0.809630506086957 -0.946945043695652 -0.927727773695652 -0.950546579782609 -0.951801684782609 -0.90299300326087 -0.435762967976087 -0.991327570652174 -1 -0.654521452608696
17 "WALKING_UPSTAIRS" 0.252604768583333 -0.0228645614308333 -0.121290442104167 -0.062952754100625 -0.0131721014395833 -0.230220954239583 -0.130291411958333 -0.0414521791770833 -0.225588738185417 0.1177404900125 0.0275627495541667 -0.343426498541667 0.02299100584375 0.1191550816875 0.417325549375 -0.0247961512541667 -0.554476144791667 -0.806309825833333 -0.716939505416667 -0.240468744314583 -0.2733350258125 -0.278812723479167 0.461503891666667 0.202105184129167 0.111211792170938 -0.473953865479167 0.262156828458333 -0.0553370501927083 0.21473361595 -0.2901140612125 0.207962708791667 0.0632299122854167 -0.0152601139583333 -0.285225571208333 0.116600796266667 0.0374754857895833 0.0373605332770833 -0.5037948325 -0.483815424375 0.355737783833333 0.853530565833333 -0.284153753333333 -0.298171464166667 -0.949460372291667 -0.91597346625 -0.930159843541667 -0.950640972291667 -0.916283291875 -0.932784061458333 0.798764367916667 -0.2785712725 -0.286158616041667 0.858325473958333 -0.276910421041667 -0.311139311458333 0.32098252625 0.62103250375 -0.843077588958333 -0.795603002083333 -0.953712875 -0.91935265375 -0.940579429791667 -0.243486112366667 -1 -1 -0.652271974375
18 "LAYING" 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.985619913846154 -0.986056020307692 -0.987834078615385 -0.927176132 -0.569041942923077 -0.816640141538462 0.837113144923077 0.687704605846154 0.840074659692308 -0.985876867538461 -0.999681872769231 -0.999877896461538 -0.99971414 -0.986777456153846 -0.987743110307692 -0.987524038307692 -0.461325721707692 -0.631632949846154 -0.547583505692308 0.0671407137384615 -0.0278817197415385 0.136892951832308 -0.0941219204892308 0.222602421096923 -0.0880443643353846 0.238063079246154 -0.0725518236907692 0.309210582938462 -0.128045262430769 0.165315915935077 -0.16321214002 -0.0485869772138462 -0.311437012647385 -0.17929773658 -0.220600509076923 0.719755403692308 0.605495317692308 -0.982715987538462 -0.994093522615385 -0.990957249538462 -0.983089310153846 -0.994170736923077 -0.991036737538462 -0.284280364307692 0.675106250769231 0.593925591692308 -0.181049590615385 0.734530574461538 0.605687403846154 0.327756172923077 -0.939195032307692 0.123682290461538 -0.164557722307692 -0.983887678923077 -0.994580775076923 -0.991228477076923 -0.642796317658462 -0.845340539076923 -0.775510508769231 -0.437682928307692
18 "SITTING" 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 -0.994992112982456 -0.974514839824561 -0.976699728070175 -0.938014806140351 -0.55630096877193 -0.8149324 0.845480159824561 0.687507466140351 0.833494779649123 -0.983721961578947 -0.99994017 -0.999306372807018 -0.998633531578947 -0.995259264035088 -0.978345160350877 -0.975054467894737 -0.632415784210526 -0.500051761235088 -0.53957817645614 0.203158480754386 -0.0631400691022807 0.0966182314684211 0.0549202938684211 0.185685078296491 -0.113624527101754 0.183113514142807 0.0761201150192982 0.186789306948947 -0.071464229354386 0.101674511478246 -0.144916679752632 -0.0932387954578947 -0.102830526164912 0.0744205317994561 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 -0.994184149122807 -0.984617462631579 -0.978570870701754 0.837540102105263 0.102807527245614 0.157557331947368 0.929168439122807 0.148771789473684 0.159995952368421 -0.139305757492316 0.764508369649123 -0.906815029473684 -0.923514160175439 -0.994694399298246 -0.986515056666667 -0.979583018421053 -0.926824120526316 -0.794105802175439 -0.743094194070175 -0.327895559578947
18 "STANDING" 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 -0.993370464931507 -0.953953924931507 -0.960057953013699 -0.934002155479452 -0.550766500410959 -0.801362218767123 0.842233946438356 0.672035931232877 0.83125525260274 -0.972863383150685 -0.999898316849315 -0.999078616986301 -0.998177465342466 -0.994869687534247 -0.961703890410959 -0.958852862191781 -0.575590778767123 -0.422629778205479 -0.435026103821918 0.178825045572603 -0.0767030572219178 0.126554843339726 0.0487704739821918 0.028620623759863 -0.0783398432316438 0.237824162368493 -0.0557810305575342 0.131402077749315 -0.0839069171506849 0.102561843369863 -0.155445962887671 0.102661257327397 -0.0781504281315069 0.236702763182192 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 -0.994459198767123 -0.981706837945206 -0.976263165205479 0.874435068630137 -0.221092807534247 -0.051799428 0.965526328767123 -0.18038896 -0.0519394275616438 -0.185982600369863 0.85815955109589 -0.93142680890411 -0.958117868630137 -0.995035826438356 -0.982605925342466 -0.977408932191781 -0.947968999452055 -1 -0.722987808356164 -0.38359288609589
18 "WALKING" 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 -0.415875518571429 -0.214911509714286 -0.436670583214286 -0.110628565017857 -0.15964185125 -0.444363427321429 0.271516662678571 0.295959501964286 0.47036294125 -0.296416825535714 -0.8022646675 -0.882299554821429 -0.841444372142857 -0.494038026607143 -0.361365964285714 -0.4948030925 0.291088917357143 0.180773525321429 0.0840883442464286 -0.401924532678571 0.288339292782143 -0.0237736732321429 0.05709533914875 -0.219724875303571 0.242897153 0.0160411432928571 -0.0354597785732143 -0.147462472048214 0.185140454589286 -0.0953956715767857 -0.1048659923375 -0.223904469607143 -0.133505347933214 0.287613406785714 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 -0.983347008035714 -0.975596234464286 -0.973663137321429 0.855712541964286 -0.267155472678571 -0.0624337489642857 0.938531927142857 -0.23108222125 -0.0654651211428571 -0.00773108178571429 0.796929129464286 -0.891948844464286 -0.93859442125 -0.984013887678571 -0.976748738928571 -0.976189666428571 -0.764669005357143 -1 -0.703306479821429 -0.408361343035714
18 "WALKING_DOWNSTAIRS" 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 -0.374975798181818 -0.283249171636364 -0.422338995636364 0.0724640354296364 -0.195801837636364 -0.496872832545455 0.376917094363636 0.195833119527273 0.403115206 -0.288736334181818 -0.752219360181818 -0.889623034181818 -0.838464968545455 -0.551898969636364 -0.482492383272727 -0.463113786545455 0.105915139961273 0.294727431636364 0.203266997707273 -0.425550541818182 0.312457525563636 -0.159354881 0.198694510351418 -0.226805508781818 0.173376862345455 0.0826024293381818 0.00172906123036364 -0.244884567072727 0.231668164622182 -0.05721649276 -0.166537472258182 -0.587684452181818 -0.3297753946 0.243939885354 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 -0.961352036 -0.933712569636364 -0.923140148909091 0.871821516909091 -0.229329017090909 -0.0400964026181818 0.938095390909091 -0.216870759272727 -0.0663291478181818 -0.0863865933109091 0.818532697272727 -0.915554323272727 -0.945823747454545 -0.963969640363636 -0.93608933 -0.927885993090909 -0.567098836327273 -1 -0.573473863507273 -0.595083951636364
18 "WALKING_UPSTAIRS" 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.380168286724138 -0.211155120224138 -0.31437339137931 -0.435476656724138 -0.221353708655172 -0.326726806741379 -0.147648639255172 -0.166411761931034 -0.414364314655172 0.428655608275862 0.265991674982759 0.433307716724138 -0.275217888275862 -0.805040455 -0.876431280172414 -0.779442797413793 -0.56638775 -0.385978291724138 -0.384087583310345 0.186848230252931 0.239776262293103 0.0939315858844828 -0.435892211551724 0.212872556139655 0.00812209695 0.115631049689655 -0.255909795437931 0.130707639586207 0.0881854606343103 0.0648379730560345 -0.297715982989655 0.119058917548276 -0.0175003579465517 0.0675610517465517 -0.446956097931034 -0.26486434932931 0.117730564924138 0.883330258448276 -0.316619946206897 -0.106112549189655 -0.961738807068966 -0.942056881206897 -0.907839723965517 -0.962916947241379 -0.942877478103448 -0.910682542241379 0.822735074655172 -0.318592390517241 -0.0892976859827586 0.890189234655172 -0.302392529655172 -0.123759528431034 0.167176242517776 0.694905052586207 -0.8273306 -0.901376256896552 -0.966963690344828 -0.94529950362069 -0.918540914310345 -0.322670159948276 -1 -0.500765577601724 -0.6922989
19 "LAYING" 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.966065250481928 -0.974942059518072 -0.985129140481928 -0.914730410963855 -0.553379502168675 -0.813482974578313 0.817190273614458 0.680070168313253 0.838239990481928 -0.968648000120482 -0.998048061325301 -0.999555532289157 -0.999512004216867 -0.968499498433735 -0.98016040939759 -0.985270624819277 -0.355450954089157 -0.571306473325301 -0.55997271046988 -0.00261949433855422 0.0135461914542169 0.00470768128771084 -0.0257017332746988 0.249556347728916 -0.071497702639759 0.161696078649398 0.0152598458301446 0.287664737108434 -0.0853532110983133 0.0755903806136145 -0.0304588304771084 0.142633539197084 0.0473214902373494 -0.110454013101205 -0.680043155060241 0.725646622771084 0.68762385253012 -0.958959611084337 -0.986993149638554 -0.988819031566265 -0.959901653373494 -0.98741807686747 -0.989084419156626 -0.730818148192771 0.682858390963855 0.676042081084337 -0.636810056746988 0.737884808915663 0.687213790361446 0.470814449493976 -0.927480352048193 0.0726492343083133 -0.0738126736577952 -0.962638995542169 -0.988572839638554 -0.989689703975904 -0.979634332771084 -0.746291079963855 -0.755821593963855 -0.604338156746988
19 "SITTING" 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 -0.97845530109589 -0.95099425260274 -0.949974922191781 -0.919214322328767 -0.545191983150685 -0.799084154246575 0.828337232328767 0.673509718219178 0.822139712328767 -0.959931008082192 -0.999225464931507 -0.998065281917808 -0.995912230273973 -0.982271747260274 -0.960626559178082 -0.948743684657534 -0.389901414143836 -0.469242176178082 -0.409436221205479 -0.0332307865917808 -0.0257868063712329 0.0589887009880822 -0.0659197813054795 0.0863797472739726 -0.0945623387191781 0.186867925136986 0.0145819048547945 0.135475506815068 -0.103925132616438 0.0848050243630137 -0.0762377803657534 -0.544245910246575 -0.631655586328767 0.30624561029863 0.581371509041096 0.360343534657534 0.489126594657534 -0.969355010136986 -0.96996981369863 -0.960394960821918 -0.971226414931507 -0.971456136849315 -0.961431963835616 0.519805846438356 0.333559531780822 0.486801232054795 0.597940222191781 0.372853715342466 0.482519463835616 0.582930323084932 0.100737974246575 -0.681216000821918 -0.460978564958904 -0.976275857123288 -0.975606306164384 -0.964735971917808 -0.552135680520548 -0.586079801727397 -0.512381793584932 -0.625833386712329
19 "STANDING" 0.27817226 -0.0154244056945205 -0.10904190460274 -0.989910996849315 -0.944430270684931 -0.952599653972603 -0.991526907808219 -0.944558902054795 -0.950417878493151 -0.929946605068493 -0.538340348356164 -0.800158882191781 0.837977048493151 0.669794211232877 0.822209155753425 -0.961774492191781 -0.999833991369863 -0.99815989890411 -0.996071243972603 -0.993141147808219 -0.954483711232877 -0.947453828493151 -0.546046167383562 -0.423794752419178 -0.404643536450685 0.169064579780822 -0.0444744373663014 0.0812062340561644 0.0715758952739726 0.0379619427260274 -0.0689679987383562 0.196121064042466 -0.0570846378767123 0.143110868019178 -0.0982446775767123 0.103463657189041 -0.175245762079452 0.0217383095068493 -0.268123767191781 0.260518017616438 0.944045837534247 -0.223897807808219 0.130643717849315 -0.992411542465753 -0.971426607808219 -0.958862043972603 -0.992617728493151 -0.972017757123288 -0.959800645616438 0.871671391917808 -0.236558466438356 0.131432140931507 0.961457649863014 -0.202741152054795 0.12360035439726 -0.146282294621918 0.848828929726027 -0.912519311506849 -0.968143594109589 -0.993300930410959 -0.973837854109589 -0.962110871506849 -0.934039857260274 -1 -0.415044277739726 -0.368789676849315
19 "WALKING" 0.273931172307692 -0.0191773587903846 -0.122736673192308 -0.0489049407963462 0.181801561185577 -0.13947794235 -0.127745852411538 0.194109823788462 -0.163143891094231 0.384163407307692 0.151399557019231 -0.214298826961538 -0.0114241525942308 0.117843509846154 0.203156531528846 0.0557557611403846 -0.540374798461538 -0.727208555576923 -0.650933357307692 -0.242619675384615 0.00218582627884615 -0.230101683261923 0.454341999230769 0.229154445519231 0.155725783673077 -0.317814612403846 0.29891342475 -0.115996566193654 0.120582512496154 -0.159187383525 0.183065438140385 0.0639270545769231 0.104657804015385 0.0905429030788461 0.139411188015385 -0.0686778866230769 -0.109376002519231 -0.148418129446154 -0.379770891653846 0.102414310929231 0.935222559230769 -0.2233381 -0.0898428797307692 -0.9698614625 -0.958651200384615 -0.929187930961539 -0.9705212025 -0.959511759423077 -0.930234574807692 0.871694058653846 -0.231922416153846 -0.0806464209807692 0.944994575961538 -0.2059336225 -0.103612261538462 -0.236603103096154 0.825944537692308 -0.916181755192308 -0.972910026538461 -0.971471016153846 -0.962572907692308 -0.934514156730769 -0.594164370769231 -1 -0.934097456096154 -0.347101249788462
19 "WALKING_DOWNSTAIRS" 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.626917070512821 0.514816445641026 0.049322451025641 0.609176793076923 0.489372854615385 0.00126109638461539 0.678479136410256 0.264358518458974 -0.0881759592820513 -0.312758697948718 -0.226763505097436 -0.0313069468205128 0.600822814871795 0.341139767076923 -0.550939718717949 -0.455172268153846 0.563926530923077 0.176499478394872 -0.107644315897436 0.21690430551282 0.360269981282051 0.227962032 -0.268784370461538 0.165198875282051 -0.112045867738462 0.328774522564103 -0.118725684666154 0.107851525428205 0.174083669589744 0.0320069346333333 0.0741198350179487 0.0978656265651282 0.0524520012615385 -0.0743972887435897 -0.499112875384615 -0.2517688114 0.264005805948718 0.881940855128205 -0.215018042307692 -0.126146868942821 -0.899726139487179 -0.917880864102564 -0.899363131794872 -0.900301080512821 -0.918257361794872 -0.901164462307692 0.84451962 -0.213416574871795 -0.110108220789744 0.870445025897436 -0.209476886923077 -0.148287393292308 -0.270889938871795 0.692400135641026 -0.923555521538462 -0.94265348974359 -0.902304066153846 -0.920418698717949 -0.908631919487179 -0.0171186147205128 -1 -0.97240515 -0.579914272820513
19 "WALKING_UPSTAIRS" 0.242118808925 -0.0303986615775 -0.151054607725 -0.1287420952375 0.176349922525 -0.1904685504575 -0.17337248875 0.17877255315 -0.2160923883 -0.062322043175 0.0439316891975 -0.26989188075 -0.0406796904275 -0.039655171455 0.243852817975 0.015734777125 -0.61378541625 -0.72266549775 -0.6769577335 -0.239187347965 -0.03751196192 -0.2874485075 0.5776597205 0.26355339123 0.11747804995 -0.3435909079 0.2611112636825 -0.18746018987 0.3112622978 -0.2100743665 0.2027375583275 0.060209586055 -0.0067536929925 -0.083906669853 0.12855302122 -0.0613144461775 -0.03610002904 -0.488865514 -0.20949986265 0.1767417860175 0.8294283725 -0.3871007085 -0.2210087627 -0.916495992 -0.9010448505 -0.83693567475 -0.91691137975 -0.901473003 -0.8382930835 0.78623341975 -0.37264512175 -0.18756988908 0.8258143915 -0.38059002825 -0.2541584202 0.348811354275 0.5685136635 -0.73393704525 -0.85238040525 -0.92056737825 -0.9044340605 -0.843888486 -0.1882831504425 -1 -0.98184271575 -0.5980914815
20 "LAYING" 0.239507882205882 -0.0144406281132353 -0.104274322538235 -0.962249114705882 -0.964098180294118 -0.972571998382353 -0.964414126323529 -0.964690726323529 -0.972146792352941 -0.927873828529412 -0.547547716617647 -0.800732281764706 0.794448317647059 0.6812424825 0.835327838823529 -0.961308452058824 -0.988834849264706 -0.996732255 -0.9973929425 -0.968507291617647 -0.972307453088235 -0.971799546911765 -0.586930924528971 -0.570965122058824 -0.507466812632353 0.0286040658377941 -0.0730085357691176 0.125858720916103 -0.0614455846588235 0.200279540941176 -0.0538192198926471 0.185537056001471 0.0281035530779412 0.194183916114706 -0.0599159942304412 0.145140820852941 -0.136113086535294 -0.116602446 -0.244924043191176 -0.184965085867647 -0.472431415573529 0.864882956617647 0.477573305 -0.928674215147059 -0.976018476911765 -0.9765185525 -0.930141535588235 -0.976574815735294 -0.976820739705882 -0.508008692411765 0.819550946617647 0.469372195147059 -0.439133910882353 0.869808478823529 0.473427019705882 0.172363337441176 -0.967014911176471 0.514852743676471 -0.514588315441176 -0.934216603970588 -0.979032909117647 -0.977866827647059 -0.756417805444118 -0.778862428205882 -0.6557879075 -0.623539603485294
20 "SITTING" 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 -0.985315305606061 -0.938244421363636 -0.926576881818182 -0.921345268181818 -0.530632273181818 -0.780853275 0.83168101530303 0.664201829848485 0.80938668 -0.953502213787879 -0.999381030151515 -0.996451943181818 -0.988681824090909 -0.988423647727273 -0.952156875606061 -0.923261836287879 -0.504834591484848 -0.419767763681818 -0.315110593439394 0.0859044595833333 -0.0244751383363636 0.0686560448848485 0.131842232951515 0.0774898182878788 -0.113841414927727 0.23654981389697 0.00570584729848485 0.0590285687580303 -0.0440577467757576 0.0788789648666667 -0.0927349976318182 -0.0725224699636364 -0.242736864362576 0.11411080596 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 -0.986261301515152 -0.968624812121212 -0.93703957630303 0.853777360909091 0.0526905907878788 0.157036469275758 0.939200442575758 0.087015890380303 0.138870166045455 -0.267276818333333 0.799845279393939 -0.951545333939394 -0.907096661212121 -0.987909496969697 -0.975060077121212 -0.940951325151515 -0.893006714666667 -0.816056528030303 -0.602370419698485 -0.429184132375758
20 "STANDING" 0.278076904657534 -0.0180695049161644 -0.100402759931507 -0.967209961232877 -0.87541041109589 -0.913142481643836 -0.973838176986301 -0.88007385 -0.914088492876712 -0.897998689589041 -0.494768614931507 -0.750925683561644 0.798412135753425 0.626381412739726 0.80707698109589 -0.923505787534247 -0.99853689520548 -0.994177490821918 -0.989913208219178 -0.981216555890411 -0.909504093287671 -0.919383438767123 -0.331910334743836 -0.240193466689041 -0.285649291972603 0.0395886674849315 0.0596990956856164 -0.00054761472739726 0.110360699932877 -0.0482040653465753 -0.0593775037410959 0.227675481812329 -0.00352368466780822 0.0275839146730137 -0.000713171078082192 0.00518082042616438 -0.0697309740536986 0.382717272192877 -0.163829452410959 0.235227964853425 0.911231752465753 -0.305938716712329 0.0708655286023288 -0.981916942054795 -0.957462721369863 -0.942437325616438 -0.981993263150685 -0.957807445205479 -0.943811388356164 0.842790703150685 -0.313118669589041 0.0749609672044521 0.926348553835616 -0.287135662328767 0.05919127963 -0.129387758632877 0.766520300410959 -0.80656071 -0.985151742465753 -0.98270026 -0.959505604246575 -0.947381910821918 -0.759334978506849 -1 -0.39849170720137 -0.402915940082192
